id,release_year,runtime,genres,seasons,imdb_score,imdb_votes,platform
ts38209,2016,20,['comedy'],3,6.5,3472,paramount
ts43396,2015,20,"['animation', 'family', 'fantasy']",4,5.1,525,paramount
ts34709,2015,40,['comedy'],9,5.7,10454,paramount
ts55961,2016,23,"['scifi', 'thriller', 'action', 'drama', 'horror']",2,6.1,2912,paramount
ts21586,2015,21,['comedy'],3,6.3,9208,paramount
ts37220,2015,21,"['animation', 'comedy', 'action', 'scifi', 'thriller']",1,6.9,2249,paramount
ts89128,2015,21,['comedy'],4,8.0,462,paramount
ts42220,2016,32,['comedy'],3,7.2,649,paramount
ts53445,2016,23,['reality'],3,6.4,61,paramount
ts42361,2015,49,['documentation'],1,8.6,1437,paramount
ts38755,2016,22,"['comedy', 'scifi']",1,6.7,1615,paramount
ts36461,2016,21,"['drama', 'comedy', 'fantasy']",1,6.2,2680,paramount
ts42639,2016,45,"['documentation', 'war']",3,7.6,163,paramount
ts38447,2015,16,"['animation', 'drama', 'comedy', 'family', 'music']",5,4.5,1481,paramount
ts37995,2015,23,"['comedy', 'family']",3,4.3,2802,paramount
ts37872,2015,46,['documentation'],1,8.3,39,paramount
ts35273,2015,22,"['comedy', 'drama']",2,4.9,593,paramount
ts37889,2015,24,"['scifi', 'drama', 'fantasy', 'comedy']",1,6.0,348,paramount
ts42180,2016,22,"['drama', 'scifi', 'family', 'fantasy', 'comedy']",1,5.7,291,paramount
ts43181,2015,22,"['comedy', 'family', 'fantasy', 'scifi', 'animation', 'action']",2,3.4,993,paramount
ts58377,2015,50,['documentation'],7,0.0,0,paramount
ts45492,2015,41,['reality'],8,4.8,194,paramount
ts54024,2016,22,"['family', 'action', 'reality', 'drama']",1,6.6,261,paramount
ts224405,2016,25,['comedy'],3,0.0,0,paramount
ts39246,2015,20,['reality'],4,0.0,0,paramount
ts54154,2016,71,['reality'],1,6.2,72,paramount
ts143451,2015,23,"['animation', 'action', 'family']",1,7.2,251,paramount
ts87543,2016,45,['documentation'],4,7.5,95,paramount
ts77235,2016,22,['comedy'],1,7.0,88,paramount
ts99533,2016,24,['documentation'],1,7.3,13,paramount
ts145279,2015,47,"['history', 'documentation']",2,7.7,163,paramount
ts88391,2016,22,['sport'],3,3.7,124,paramount
ts41349,2016,20,['comedy'],1,4.7,214,paramount
ts147018,2015,29,['reality'],2,8.4,85,paramount
ts70709,2015,44,['documentation'],2,7.8,121,paramount
ts55469,2016,51,['documentation'],1,7.2,50,paramount
ts125643,2016,47,"['documentation', 'drama', 'reality']",2,8.0,16,paramount
ts125638,2015,47,['documentation'],2,8.0,22,paramount
ts99515,2015,47,"['reality', 'documentation']",3,7.7,34,paramount
ts42976,2016,21,['comedy'],2,7.9,54,paramount
ts52896,2015,47,['documentation'],1,7.2,12,paramount
ts124835,2016,45,['documentation'],1,7.3,8,paramount
ts80259,2016,48,['documentation'],1,6.7,28,paramount
ts99527,2016,47,['documentation'],1,7.0,13,paramount
ts125642,2016,48,['documentation'],1,7.0,8,paramount
ts99512,2016,48,['documentation'],2,7.2,33,paramount
ts124282,2016,46,['documentation'],1,7.2,11,paramount
ts78212,2015,47,['documentation'],3,7.4,38,paramount
ts76209,2015,43,['documentation'],1,0.0,0,paramount
ts42240,2016,46,"['documentation', 'sport']",1,8.0,29,paramount
ts99509,2016,48,['documentation'],1,8.2,21,paramount
ts137744,2016,50,['documentation'],1,9.0,9,paramount
ts130940,2016,22,"['history', 'documentation', 'family']",2,7.0,29,paramount
ts99534,2015,48,['documentation'],1,7.6,22,paramount
ts269327,2016,48,['documentation'],1,0.0,0,paramount
ts77073,2015,22,['family'],2,5.7,226,paramount
ts125641,2016,47,['documentation'],1,6.7,11,paramount
ts95878,2015,23,"['horror', 'documentation']",1,6.0,26,paramount
ts83787,2016,50,"['documentation', 'history']",2,7.8,255,paramount
ts99529,2016,48,['documentation'],1,7.6,23,paramount
ts90820,2016,48,['documentation'],1,7.4,16,paramount
ts80545,2016,46,['documentation'],1,7.3,17,paramount
ts56771,2015,46,['reality'],2,7.1,108,paramount
ts94865,2016,48,['documentation'],1,7.5,15,paramount
ts98275,2016,47,['documentation'],1,8.2,19,paramount
ts99514,2015,28,['documentation'],1,6.7,10,paramount
ts99518,2015,46,['documentation'],1,7.9,18,paramount
ts90036,2016,46,['documentation'],1,7.8,25,paramount
ts9838,2016,35,['documentation'],7,7.1,36,paramount
ts125646,2015,23,[],1,6.9,26,paramount
ts77100,2015,45,"['documentation', 'reality']",2,7.9,40,paramount
ts99508,2016,47,['documentation'],1,8.0,8,paramount
ts117125,2016,48,['documentation'],3,8.0,20,paramount
ts58452,2016,46,['documentation'],1,7.6,36,paramount
ts85241,2015,45,['documentation'],1,7.1,9,paramount
ts99535,2016,48,['documentation'],1,7.8,15,paramount
ts99531,2016,46,['documentation'],1,8.0,11,paramount
ts125206,2016,58,['documentation'],1,7.3,15,paramount
ts97912,2016,21,"['documentation', 'comedy']",1,0.0,0,paramount
ts99510,2016,48,['documentation'],1,7.6,10,paramount
ts142624,2015,46,"['reality', 'documentation']",1,8.0,14,paramount
ts99519,2015,23,['documentation'],1,8.1,13,paramount
ts285775,2016,46,[],1,0.0,0,paramount
ts130625,2015,26,"['drama', 'reality']",5,8.2,16,paramount
ts99513,2015,25,[],1,0.0,0,paramount
ts125631,2015,23,[],3,9.0,7,paramount
ts129306,2016,48,['documentation'],1,7.2,19,paramount
ts57131,2017,19,['comedy'],6,7.6,67629,paramount
ts304703,2017,41,"['action', 'drama', 'thriller', 'crime']",6,7.1,25450,paramount
ts82308,2018,42,"['drama', 'thriller', 'action', 'crime']",6,7.0,19299,paramount
ts41351,2017,51,"['scifi', 'action', 'drama']",5,7.0,125508,paramount
ts54025,2017,21,['comedy'],2,8.0,2847,paramount
ts75815,2018,48,"['drama', 'crime', 'history', 'thriller']",1,7.9,21620,paramount
ts82704,2018,21,"['comedy', 'drama', 'documentation', 'music', 'reality']",5,6.6,8314,paramount
ts296864,2017,50,"['drama', 'crime']",6,8.3,29609,paramount
ts57189,2017,43,"['action', 'war', 'drama']",6,7.8,28186,paramount
ts80150,2018,41,['reality'],6,6.6,2016,paramount
ts77030,2017,41,['reality'],5,5.2,921,paramount
ts67787,2017,41,['reality'],5,4.8,807,paramount
ts82584,2018,17,"['scifi', 'action', 'animation', 'family', 'comedy', 'drama', 'fantasy']",2,5.5,5376,paramount
ts82291,2018,27,['comedy'],1,8.3,18545,paramount
ts77617,2018,21,['comedy'],3,7.7,3692,paramount
ts78547,2018,53,"['reality', 'family']",3,5.6,855,paramount
ts75410,2018,54,"['thriller', 'drama']",1,6.6,791,paramount
ts55653,2017,45,"['scifi', 'thriller', 'drama']",2,6.9,23150,paramount
ts84328,2018,24,"['scifi', 'fantasy', 'drama', 'family']",2,6.8,2625,paramount
ts78113,2018,50,"['scifi', 'drama', 'history']",3,6.9,2341,paramount
ts83296,2018,49,"['drama', 'thriller']",2,7.1,9509,paramount
ts55081,2017,44,"['drama', 'history', 'music']",1,7.5,995,paramount
ts58306,2018,42,"['drama', 'thriller', 'crime']",2,6.7,8205,paramount
ts56201,2017,11,"['comedy', 'action', 'animation', 'family', 'fantasy', 'scifi']",2,3.4,750,paramount
ts79200,2018,43,['documentation'],1,5.5,495,paramount
ts58271,2017,48,"['documentation', 'history']",3,8.3,426,paramount
ts75383,2017,24,"['scifi', 'comedy', 'drama']",2,6.0,961,paramount
ts82419,2017,20,['drama'],2,7.8,671,paramount
ts79672,2018,41,['reality'],3,4.5,155,paramount
ts82975,2018,40,"['crime', 'documentation', 'drama']",2,7.1,71,paramount
ts57489,2017,21,['comedy'],3,7.4,2333,paramount
ts82780,2018,41,"['documentation', 'crime']",1,7.0,87,paramount
ts90869,2018,18,"['drama', 'romance']",1,6.1,173,paramount
ts79050,2018,41,"['reality', 'romance']",1,3.9,55,paramount
ts53747,2017,21,['comedy'],2,6.5,3322,paramount
ts80563,2018,42,"['reality', 'romance', 'european']",6,5.0,568,paramount
ts76061,2017,41,['reality'],2,5.5,418,paramount
ts56383,2017,22,"['comedy', 'action', 'family', 'horror', 'drama', 'crime', 'thriller']",4,6.8,701,paramount
ts56328,2017,22,['comedy'],2,6.4,1513,paramount
ts90596,2018,14,"['animation', 'comedy', 'family', 'fantasy']",4,6.1,142,paramount
ts79775,2018,45,"['documentation', 'history']",1,6.8,61,paramount
ts86945,2018,16,"['family', 'fantasy', 'animation', 'comedy']",3,5.7,199,paramount
ts75187,2017,43,"['documentation', 'war']",3,6.9,54,paramount
ts74982,2017,43,"['drama', 'documentation', 'history']",1,7.6,69,paramount
ts82398,2018,25,"['drama', 'scifi', 'comedy']",1,7.4,573,paramount
ts76985,2017,51,"['documentation', 'drama', 'history', 'music', 'reality', 'comedy']",1,8.6,9,paramount
ts77075,2018,22,"['comedy', 'family', 'fantasy']",2,5.4,641,paramount
ts82523,2018,40,['reality'],1,3.9,45,paramount
ts53912,2017,21,"['animation', 'comedy', 'scifi']",1,8.0,1772,paramount
ts74860,2017,48,"['drama', 'thriller']",1,7.0,1563,paramount
ts53812,2017,42,"['documentation', 'crime']",1,4.6,213,paramount
ts85257,2018,44,['documentation'],1,7.8,31,paramount
ts57114,2017,44,"['documentation', 'history']",1,0.0,0,paramount
ts82063,2018,22,[],2,5.9,134,paramount
ts53894,2017,77,"['drama', 'music']",1,8.9,2894,paramount
ts77678,2018,42,"['reality', 'family']",5,0.0,0,paramount
ts55146,2017,20,"['animation', 'family', 'fantasy', 'european']",2,4.9,175,paramount
ts272800,2018,57,"['comedy', 'drama', 'romance']",1,6.9,171,paramount
ts54027,2017,10,"['animation', 'european']",2,7.3,54,paramount
ts118095,2018,14,"['comedy', 'family', 'fantasy', 'animation']",2,8.1,50,paramount
ts58591,2017,22,"['animation', 'comedy', 'family', 'fantasy']",2,7.1,497,paramount
ts55626,2017,20,"['animation', 'comedy', 'family', 'fantasy']",1,4.1,741,paramount
ts104831,2018,43,['documentation'],5,8.5,97,paramount
ts89984,2018,44,"['documentation', 'history', 'drama', 'reality']",3,8.2,209,paramount
ts121292,2017,22,"['family', 'animation', 'comedy']",4,7.0,105,paramount
ts95569,2018,21,"['animation', 'family', 'fantasy']",3,4.1,214,paramount
ts78182,2018,21,"['animation', 'action', 'comedy', 'family', 'scifi']",1,2.4,1021,paramount
ts107506,2018,48,['documentation'],2,9.3,167,paramount
ts53605,2017,51,['documentation'],1,7.4,66,paramount
ts91111,2018,51,"['war', 'history']",1,8.5,178,paramount
ts81086,2018,51,['documentation'],1,8.8,105,paramount
ts80851,2017,47,['documentation'],3,8.6,99,paramount
ts80029,2018,48,['documentation'],1,7.3,27,paramount
ts117128,2017,48,"['history', 'documentation']",1,8.2,41,paramount
ts75619,2017,20,['comedy'],3,6.4,35,paramount
ts109900,2018,49,['documentation'],2,8.8,48,paramount
ts117535,2017,44,[],1,8.1,18,paramount
ts88331,2017,43,"['documentation', 'history']",1,7.6,350,paramount
ts232755,2018,44,['documentation'],1,8.5,15,paramount
ts90942,2018,51,['documentation'],1,7.2,38,paramount
ts81332,2017,46,"['drama', 'documentation']",2,6.8,24,paramount
ts58087,2017,21,['comedy'],1,6.2,156,paramount
ts80543,2018,48,['documentation'],2,8.1,16,paramount
ts77252,2017,20,"['reality', 'comedy']",1,5.6,98,paramount
ts349607,2017,51,['documentation'],1,8.2,61,paramount
ts121350,2017,49,['documentation'],1,7.9,58,paramount
ts55804,2017,21,['comedy'],1,6.2,56,paramount
ts80881,2017,46,['documentation'],1,0.0,0,paramount
ts91982,2017,48,['documentation'],1,8.3,16,paramount
ts117137,2017,45,['documentation'],1,7.0,13,paramount
ts280452,2018,46,['documentation'],1,7.2,8,paramount
ts326817,2018,43,"['drama', 'documentation']",1,0.0,0,paramount
ts119710,2017,41,['reality'],2,5.9,41,paramount
ts117478,2017,48,['documentation'],1,7.5,24,paramount
ts92298,2018,3,['comedy'],1,0.0,0,paramount
ts110089,2018,51,"['reality', 'documentation']",1,7.7,27,paramount
ts91074,2017,43,"['documentation', 'history']",1,7.0,72,paramount
ts109804,2018,21,['comedy'],3,7.4,90,paramount
ts256120,2017,48,['documentation'],1,6.9,12,paramount
ts291963,2018,1,['family'],1,0.0,0,paramount
ts227772,2017,22,['music'],1,0.0,0,paramount
ts118311,2017,3,['comedy'],2,8.7,14,paramount
ts244147,2018,44,['documentation'],1,8.2,5,paramount
ts111175,2018,2,['comedy'],1,0.0,0,paramount
ts87480,2020,48,"['scifi', 'action', 'drama']",3,7.3,76562,paramount
ts88950,2019,49,"['drama', 'comedy', 'crime']",2,8.3,25591,paramount
ts282215,2020,42,"['drama', 'action', 'crime', 'thriller']",4,6.9,8934,paramount
ts88376,2019,46,"['drama', 'crime', 'horror', 'thriller']",3,7.7,28349,paramount
ts186931,2019,20,"['romance', 'comedy']",5,6.9,4596,paramount
ts87479,2020,26,"['scifi', 'comedy', 'animation', 'action']",3,7.5,19424,paramount
ts87912,2020,57,"['scifi', 'drama', 'horror', 'thriller', 'fantasy']",1,5.6,27507,paramount
ts89628,2019,46,['action'],2,6.7,6255,paramount
ts216539,2019,49,['reality'],4,4.9,1186,paramount
ts252505,2019,44,"['thriller', 'family', 'drama', 'fantasy', 'horror']",3,7.1,2528,paramount
ts225512,2020,24,"['comedy', 'family', 'scifi', 'action']",2,3.6,1661,paramount
ts66250,2019,41,['reality'],2,5.5,674,paramount
ts93336,2019,22,"['animation', 'comedy', 'family']",5,6.9,712,paramount
ts269710,2020,21,"['comedy', 'reality']",3,4.2,221,paramount
ts91095,2019,21,"['comedy', 'romance', 'drama', 'family']",2,7.2,4389,paramount
ts37656,2019,43,"['history', 'sport', 'documentation', 'music']",3,6.7,13,paramount
ts109806,2019,21,['comedy'],1,7.9,582,paramount
ts89456,2019,21,"['documentation', 'comedy']",1,7.2,267,paramount
ts90136,2019,43,['reality'],3,6.1,396,paramount
ts262778,2020,21,"['action', 'family', 'fantasy', 'animation']",2,6.8,153,paramount
ts179157,2020,45,['reality'],4,6.4,29,paramount
ts87153,2019,38,['reality'],1,4.1,526,paramount
ts90450,2020,40,"['drama', 'comedy', 'war']",1,5.7,2057,paramount
ts215985,2019,21,['comedy'],1,7.4,294,paramount
ts271247,2019,14,"['animation', 'action', 'family', 'comedy']",4,6.7,228,paramount
ts306086,2019,22,"['comedy', 'family', 'music']",1,5.7,236,paramount
ts89979,2019,41,['documentation'],1,7.1,152,paramount
ts223862,2020,42,"['documentation', 'crime', 'reality']",2,6.7,105,paramount
ts255450,2020,43,"['crime', 'documentation']",1,6.7,149,paramount
ts91117,2019,48,['documentation'],2,8.2,82,paramount
ts89861,2019,49,"['documentation', 'fantasy', 'history']",2,7.3,90,paramount
ts190082,2019,40,['reality'],1,4.7,73,paramount
ts257396,2020,34,"['sport', 'documentation']",2,7.4,223,paramount
ts221174,2019,12,"['animation', 'family']",2,6.4,102,paramount
ts279044,2020,43,['documentation'],1,8.6,14,paramount
ts223523,2019,14,"['action', 'scifi', 'family', 'fantasy', 'animation', 'comedy']",2,8.5,451,paramount
ts105548,2019,20,"['family', 'drama', 'comedy', 'action', 'thriller', 'animation', 'fantasy']",3,5.7,1438,paramount
ts224408,2020,18,"['animation', 'comedy', 'family', 'action', 'thriller']",2,6.5,434,paramount
ts87666,2019,43,['drama'],1,6.2,2071,paramount
ts225450,2020,22,"['action', 'comedy', 'family']",3,3.0,501,paramount
ts256533,2019,11,"['comedy', 'family', 'animation', 'action']",1,7.1,60,paramount
ts89289,2019,23,"['reality', 'comedy', 'thriller']",2,6.6,15,paramount
ts215782,2019,41,"['drama', 'reality', 'western']",3,6.8,172,paramount
ts256845,2020,44,['documentation'],3,8.2,60,paramount
ts90281,2019,40,['drama'],2,6.5,552,paramount
ts90494,2019,22,"['family', 'comedy']",1,6.4,74,paramount
ts227724,2019,40,['reality'],1,5.9,137,paramount
ts101333,2019,52,['documentation'],1,8.4,146,paramount
ts87994,2019,17,"['animation', 'comedy', 'family', 'fantasy']",1,5.2,189,paramount
ts187592,2019,8,['family'],4,8.9,167,paramount
ts89519,2019,23,['family'],3,1.8,430,paramount
ts108638,2019,45,"['romance', 'comedy', 'crime', 'drama']",1,6.1,92,paramount
ts280372,2020,27,['reality'],3,1.4,123,paramount
ts255813,2020,45,['documentation'],1,0.0,0,paramount
ts225264,2020,18,['comedy'],2,0.0,0,paramount
ts216123,2019,42,['reality'],2,5.9,407,paramount
ts91103,2019,51,['documentation'],1,7.3,27,paramount
ts237681,2020,51,"['documentation', 'history']",1,7.9,98,paramount
ts234245,2020,44,['documentation'],1,5.3,52,paramount
ts216991,2019,47,['documentation'],2,8.5,120,paramount
ts271248,2019,51,"['documentation', 'history']",1,7.4,68,paramount
ts236724,2019,43,['documentation'],1,7.2,21,paramount
ts105681,2019,51,['documentation'],1,8.1,65,paramount
ts237227,2020,23,"['documentation', 'reality', 'history']",1,6.6,18,paramount
ts237332,2020,21,['comedy'],1,0.0,0,paramount
ts264956,2019,44,['documentation'],2,8.1,28,paramount
ts218644,2019,40,"['crime', 'documentation']",1,7.4,50,paramount
ts221443,2019,44,[],2,8.1,16,paramount
ts381277,2019,42,['reality'],2,4.7,57,paramount
ts250614,2019,49,['documentation'],2,8.5,15,paramount
ts222783,2019,44,['documentation'],1,0.0,0,paramount
ts269413,2020,50,['documentation'],1,0.0,0,paramount
ts264086,2020,13,"['comedy', 'documentation']",1,8.4,98,paramount
ts217989,2019,44,['documentation'],1,0.0,0,paramount
ts227421,2020,40,"['documentation', 'reality', 'history']",1,4.6,35,paramount
ts267512,2020,46,"['documentation', 'history']",1,7.2,128,paramount
ts345044,2020,44,['documentation'],1,8.8,8,paramount
ts220093,2019,51,['documentation'],1,7.1,20,paramount
ts222728,2019,43,['family'],1,6.5,48,paramount
ts292307,2020,6,"['comedy', 'animation']",1,7.4,16,paramount
ts230942,2019,7,['animation'],1,6.9,10,paramount
ts223385,2019,48,"['documentation', 'history']",1,7.7,57,paramount
ts221056,2019,44,['documentation'],1,0.0,0,paramount
ts240109,2020,21,"['comedy', 'reality']",2,5.6,68,paramount
ts215433,2020,16,"['comedy', 'family', 'fantasy', 'animation']",2,2.8,683,paramount
ts109004,2020,23,"['comedy', 'family', 'scifi', 'fantasy', 'animation']",2,6.1,69,paramount
ts351915,2022,58,"['western', 'drama']",1,8.5,22563,paramount
ts287975,2021,21,"['comedy', 'fantasy']",2,7.9,20438,paramount
ts224255,2021,47,"['drama', 'crime', 'thriller']",2,8.2,32888,paramount
ts272606,2021,56,"['drama', 'western']",1,8.7,85449,paramount
ts320262,2022,38,"['drama', 'crime']",1,8.1,42076,paramount
ts353298,2022,46,['drama'],2,7.4,3039,paramount
ts259709,2022,59,['drama'],1,8.7,29660,paramount
ts353444,2022,42,['drama'],1,7.2,4700,paramount
ts237563,2022,53,"['scifi', 'action']",2,8.2,34355,paramount
ts287434,2021,47,"['drama', 'action', 'crime']",2,6.5,6964,paramount
ts285960,2021,44,"['crime', 'drama']",2,7.5,7302,paramount
ts272625,2021,41,"['action', 'drama', 'crime', 'thriller']",3,5.3,13981,paramount
ts285554,2021,41,"['crime', 'drama', 'thriller', 'action']",2,6.4,4697,paramount
ts43075,2022,51,"['action', 'scifi', 'thriller', 'war']",1,7.1,64798,paramount
ts353455,2022,43,['drama'],1,0.0,0,paramount
ts286275,2021,49,"['western', 'drama']",1,7.7,3200,paramount
ts251523,2021,24,"['action', 'comedy', 'drama', 'family', 'scifi', 'animation']",1,7.3,3945,paramount
ts364938,2022,49,['documentation'],1,7.7,298,paramount
ts354333,2022,49,"['reality', 'action', 'drama', 'sport']",1,6.7,339,paramount
ts310005,2022,43,['drama'],1,6.3,942,paramount
ts327455,2022,49,"['drama', 'music']",1,5.9,200,paramount
ts329876,2022,44,['reality'],1,5.3,147,paramount
ts273356,2021,24,"['comedy', 'drama', 'romance', 'family']",3,6.6,5030,paramount
ts297247,2021,24,"['family', 'comedy']",2,4.1,424,paramount
ts302453,2021,45,['reality'],1,7.0,746,paramount
ts373611,2022,21,['documentation'],1,5.6,17,paramount
ts350474,2022,25,"['documentation', 'drama']",3,7.5,132,paramount
ts343386,2022,44,"['reality', 'romance']",1,4.5,184,paramount
ts312198,2021,34,"['romance', 'sport', 'comedy', 'drama']",2,6.2,618,paramount
ts369806,2022,42,['reality'],1,7.0,59,paramount
ts285148,2021,45,['reality'],3,8.2,531,paramount
ts376197,2022,47,['documentation'],1,9.3,21,paramount
ts309678,2021,46,"['documentation', 'music']",1,8.0,51,paramount
ts343582,2022,49,['drama'],2,7.8,287,paramount
ts287529,2021,47,['documentation'],1,8.7,260,paramount
ts291661,2021,46,"['horror', 'thriller', 'crime', 'fantasy', 'action', 'drama']",2,7.2,539,paramount
ts290928,2022,30,"['comedy', 'drama', 'family', 'scifi', 'animation', 'action']",1,6.2,524,paramount
ts321156,2021,38,"['comedy', 'drama', 'romance']",1,6.8,89,paramount
ts320344,2022,22,"['animation', 'comedy', 'family']",1,7.2,483,paramount
ts225530,2021,16,"['comedy', 'family', 'horror', 'crime', 'fantasy', 'animation']",2,3.6,1335,paramount
ts310078,2021,21,['comedy'],1,2.7,631,paramount
ts279253,2021,43,['reality'],2,5.3,57,paramount
ts343865,2022,51,"['reality', 'family']",1,7.2,69,paramount
